plant,process,master_data_name,location,immobilization_number,year,equipment_commercialized,pdr_commercialized,age,degradability,production_hours,hp_coefficient,replacement_parts,maintenance_mttr_mtbf,technology,aging_result,equipment_status
MN,Test Table,TSK--Test Table,assembly/testing,immo563497,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon
MN,Test Table,TSK--Test Table,assembly/testing,immo216675,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,TSK--Test Table,assembly/testing,immo659913,2007,TRUE,TRUE,18,0.7,3920,0.75,0,0,0,0.495,Moyen
MN,Test Table,Emdep--Clip Table,assembly/testing,61452102486,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo403617,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,61452103500,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo171321,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo499950,2000,TRUE,TRUE,25,1,3920,0.75,0,0,0,0.675,Alarmant
MN,Test Table,Emdep--Clip Table,assembly/testing,7480,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon
MN,Test Table,Emdep--Clip Table,assembly/testing,immo804101,2009,TRUE,TRUE,16,0.7,3920,0.75,0,0,0,0.495,Moyen
MN,Test Table,Emdep--Clip Table,assembly/testing,61452209976,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo616866,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo604164,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,61442210054,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo410220,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,61452203783,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo574707,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo997556,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo923652,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo720430,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo885636,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Station Fuse,Emdep--Fuse Detection,assembly/testing,immo757864,2022,TRUE,TRUE,3,0,3920,0.75,1,0,1,0.325,Bon
MN,Test Table,Emdep--Clip Table,assembly/testing,immo333330,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo127869,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,61442210055,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo700278,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo775635,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,61452203780,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,61452203782,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Station Fuse,Divmac--Fuse Detection,assembly/testing,immo778736,2019,FALSE,TRUE,6,0,3920,0.75,1,0,1,0.325,Bon
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo381505,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,61452203784,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
MN,Test Table,Emdep--Clip Table,assembly/testing,immo469189,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,61452208980,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo898649,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo987064,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo378129,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo547910,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo805228,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo402328,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo744490,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo705502,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,61452112611,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo188437,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,61452201666,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo838730,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo438432,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo356286,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo125710,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo766366,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,7005,2012,TRUE,TRUE,13,0.4,3920,0.75,0,0,0,0.315,Bon
MN,Test Table,Emdep--Clip Table,assembly/testing,5145200918,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,61452112545,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,51452201660,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,51452201659,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,5145190501,2016,TRUE,TRUE,9,0.4,3920,0.75,0,0,0,0.315,Bon
MN,Test Table,Emdep--Clip Table,assembly/testing,5145180903,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
MN,Test Station Fuse,Emdep--Fuse Detection,assembly/testing,5145190901,2019,TRUE,FALSE,6,0,3920,0.75,1,0,1,0.325,Bon
MN,Test Table,Emdep--Clip Table,assembly/testing,5145190801,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Station Fuse,Emdep--Fuse Detection,assembly/testing,immo265706,2023,TRUE,TRUE,2,0,3920,0.75,1,0,1,0.325,Bon
MN,Foaming Machine,Isojet Equipements--DPE IND1 Foaming Machine,assembly/testing,immo802066,2019,FALSE,FALSE,6,0,3920,0.75,1,0,1,0.325,Bon
MN,Test Station Fuse,Emdep--Fuse Detection,assembly/testing,immo812411,2023,FALSE,FALSE,2,0,3920,0.75,1,0,1,0.325,Bon
MN,Test Table,Emdep--Clip Table,assembly/testing,5145180113,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MN,Test Table,Emdep--Clip Table,assembly/testing,immo129137,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MN,Test Table,Emdep--Clip Table,assembly/testing,immo769613,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MN,Foaming Machine,Isojet Equipements--DPE IND1 Foaming Machine,assembly/testing,immo923758,2019,FALSE,TRUE,6,0,3920,0.75,1,0,1,0.325,Bon
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,5144190801,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo546312,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,5145190505,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,5145190601,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Station Fuse,Emdep--Fuse Detection,assembly/testing,5145190506,2019,TRUE,FALSE,6,0,3920,0.75,1,0,1,0.325,Bon
MN,Test Station Fuse,Emdep--Fuse Detection,assembly/testing,2145110614,2024,TRUE,TRUE,1,0,3920,0.75,1,0,1,0.325,Bon
MN,Test Station Fuse,Emdep--Fuse Detection,assembly/testing,immo766618,2022,TRUE,FALSE,3,0,3920,0.75,1,0,1,0.325,Bon
MN,Test Table,Emdep--Clip Table,assembly/testing,5145190101,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,5145180302,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MN,Foaming Machine,Isojet Equipements--DPE IND1 Foaming Machine,assembly/testing,immo481680,2019,FALSE,TRUE,6,0,3920,0.75,1,0,1,0.325,Bon
MN,Foaming Machine,Isojet Equipements--DPE IND1 Foaming Machine,assembly/testing,immo258324,2018,TRUE,TRUE,7,0.4,3920,0.75,1,0,1,0.565,Moyen
MN,Test Table,Emdep--Clip Table,assembly/testing,immo329703,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo274239,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo114101,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo124383,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo567621,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo387333,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo672553,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo515177,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo646426,2024,TRUE,TRUE,1,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo389293,2024,TRUE,TRUE,1,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo710159,2024,TRUE,TRUE,1,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo248928,2024,TRUE,TRUE,1,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo718905,2024,TRUE,TRUE,1,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo227383,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,5144190401,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,5145190504,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,5145190503,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo434859,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo252812,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,61452208984,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo455942,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo446816,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo899250,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo421589,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo512729,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo697854,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo292424,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Test Table,Emdep--Clip Table,assembly/testing,immo751979,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,61442206847,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MN,Cutting Machine Wire < 6mm2,Komax--Alpha 550,coupe ,4141180504,2018,TRUE,TRUE,7,0.4,5107,1,0,0,0,0.34,Bon
MN,Cutting Machine Wire < 6mm2,Schleuniger--CC64,coupe ,4141180508,2018,TRUE,FALSE,7,0.4,5107,1,1,0,0,0.54,Moyen
MN,Cutting Machine Wire < 6mm2,Schleuniger--CC64,coupe ,4141180507,2018,TRUE,FALSE,7,0.4,5107,1,1,0,0,0.54,Moyen
MN,Cutting Machine Wire < 6mm2,Schleuniger--CC64,coupe,81452009149,2011,TRUE,FALSE,14,0.4,5107,1,1,0,0,0.54,Moyen
MS,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo435669,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40-Plus,vkf,immo952971,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
MS,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo653391,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40-Plus,vkf,immo645469,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40-Plus,vkf,immo900368,2007,TRUE,TRUE,18,0.7,3920,0.75,0,0,0,0.495,Moyen
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo171444,2008,FALSE,TRUE,17,0.7,3920,0.75,0,0,1,0.545,Moyen
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo981645,2011,FALSE,TRUE,14,0.4,3920,0.75,0,0,1,0.365,Bon
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo915583,2008,FALSE,TRUE,17,0.7,3920,0.75,0,0,1,0.545,Moyen
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo127157,2013,FALSE,TRUE,12,0.4,3920,0.75,0,0,1,0.365,Bon
MS,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo667836,2008,FALSE,FALSE,17,0.7,3920,0.75,1,0,1,0.745,Alarmant
MS,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo455417,2007,FALSE,FALSE,18,0.7,3920,0.75,1,0,1,0.745,Alarmant
MS,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo201271,2007,FALSE,FALSE,18,0.7,3920,0.75,1,0,1,0.745,Alarmant
MS,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo557275,2008,FALSE,FALSE,17,0.7,3920,0.75,1,0,1,0.745,Alarmant
MS,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo929108,2007,FALSE,FALSE,18,0.7,3920,0.75,1,0,1,0.745,Alarmant
MS,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo310742,2011,FALSE,FALSE,14,0.4,3920,0.75,1,0,1,0.565,Moyen
MS,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo703640,2012,FALSE,FALSE,13,0.4,3920,0.75,1,0,1,0.565,Moyen
MS,Shrinking Machine Processor,Raychem--STCS-CS 19,vkf,immo525283,2008,TRUE,TRUE,17,0.7,3920,0.75,0,0,0,0.495,Moyen
MS,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo508780,2012,FALSE,FALSE,13,0.4,3920,0.75,1,0,1,0.565,Moyen
MS,Shrinking Machine Processor,Raychem--STCS-CS 19,vkf,immo968162,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MS,Shrinking Machine Processor,Raychem--STCS-CS 19,vkf,immo117968,2007,TRUE,TRUE,18,0.7,3920,0.75,0,0,0,0.495,Moyen
MS,Shrinking Machine Processor,Raychem--STCS-CS 19,vkf,immo475353,2012,TRUE,TRUE,13,0.4,3920,0.75,0,0,0,0.315,Bon
MS,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo623443,2010,FALSE,FALSE,15,0.7,3920,0.75,1,0,1,0.745,Alarmant
MS,Shrinking Machine Processor,Raychem--STCS-CS 19,vkf,immo932664,2007,TRUE,TRUE,18,0.7,3920,0.75,0,0,0,0.495,Moyen
MS,Shrinking Machine Processor,Raychem--STCS-CS 19,vkf,immo408200,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent
MS,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo359649,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40-Plus,vkf,immo241145,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40-Plus,vkf,immo555048,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo583092,2017,FALSE,TRUE,8,0.4,3920,0.75,0,0,1,0.365,Bon
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo970457,2020,FALSE,TRUE,5,0,3920,0.75,0,0,1,0.125,Excellent
MS,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo222906,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MS,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo790224,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
MS,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo638803,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
MS,Ultrasonic Welding Machine,Schunk--Minic IV Plus Automatic PC,vkf,immo355003,2016,TRUE,TRUE,9,0.4,3920,0.75,0,0,0,0.315,Bon
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo644957,2020,FALSE,TRUE,5,0,3920,0.75,0,0,1,0.125,Excellent
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40-Plus,vkf,immo465787,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40-Plus,vkf,immo117851,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40-Plus,vkf,immo681675,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40-Plus,vkf,immo992916,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MS,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo738631,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40-Plus,vkf,immo857303,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40-Plus,vkf,immo533602,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40-Plus,vkf,immo996283,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo131004,2008,FALSE,TRUE,17,0.7,3920,0.75,0,0,1,0.545,Moyen
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo356046,2007,FALSE,TRUE,18,0.7,3920,0.75,0,0,1,0.545,Moyen
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40-Plus,vkf,immo195951,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo986423,2007,FALSE,TRUE,18,0.7,3920,0.75,0,0,1,0.545,Moyen
MS,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo282264,2018,TRUE,TRUE,7,0.4,3920,0.75,0,0,0,0.315,Bon
MS,Ultrasonic Welding Machine,Schunk--Minic IV Plus Automatic PC,vkf,immo452835,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo796244,2008,FALSE,TRUE,17,0.7,3920,0.75,0,0,1,0.545,Moyen
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo295430,2007,FALSE,TRUE,18,0.7,3920,0.75,0,0,1,0.545,Moyen
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo306797,2008,FALSE,TRUE,17,0.7,3920,0.75,0,0,1,0.545,Moyen
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo843112,2007,FALSE,TRUE,18,0.7,3920,0.75,0,0,1,0.545,Moyen
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo692692,2008,FALSE,TRUE,17,0.7,3920,0.75,0,0,1,0.545,Moyen
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo981993,2008,FALSE,TRUE,17,0.7,3920,0.75,0,0,1,0.545,Moyen
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo407215,2008,FALSE,TRUE,17,0.7,3920,0.75,0,0,1,0.545,Moyen
MS,Ultrasonic Welding Machine,Schunk--Minic IV Plus Automatic PC,vkf,immo369526,2016,TRUE,TRUE,9,0.4,3920,0.75,0,0,0,0.315,Bon
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo472058,2008,FALSE,TRUE,17,0.7,3920,0.75,0,0,1,0.545,Moyen
MS,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo384893,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo120985,2017,FALSE,TRUE,8,0.4,3920,0.75,0,0,1,0.365,Bon
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo233229,2017,FALSE,TRUE,8,0.4,3920,0.75,0,0,1,0.365,Bon
MS,Ultrasonic Welding Machine,Schunk--Minic III,vkf,immo758092,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo769157,2007,FALSE,TRUE,18,0.7,3920,0.75,0,0,1,0.545,Moyen
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo515715,2008,FALSE,TRUE,17,0.7,3920,0.75,0,0,1,0.545,Moyen
MS,Ultrasonic Welding Machine,Schunk--Minic II Automatic PC,vkf,immo812693,2012,FALSE,TRUE,13,0.4,3920,0.75,0,0,1,0.365,Bon
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo515878,2007,FALSE,TRUE,18,0.7,3920,0.75,0,0,1,0.545,Moyen
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo526462,2008,FALSE,TRUE,17,0.7,3920,0.75,0,0,1,0.545,Moyen
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo210848,2007,FALSE,TRUE,18,0.7,3920,0.75,0,0,1,0.545,Moyen
MS,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo826651,2017,FALSE,TRUE,8,0.4,3920,0.75,0,0,1,0.365,Bon
