plant,equipment_name,technical_id,process,master_data_name,location,immobilization_number,serial_number,year,equipment_commercialized,pdr_commercialized,age,degradability,production_hours,hp_coefficient,replacement_parts,maintenance_mttr_mtbf,technology,aging_result,equipment_status,physical_status,Rul
MN,Schunk--Minic VI Automatic PC,ET00001391,Ultrasonic Welding Machine,Schunk--Minic VI Automatic PC,Vkf,immo999903,6064,2011,FALSE,TRUE,14,0.4,3920,0.75,0,0,1,0.365,Bon,moyen,6
MN,Schunk--Minic III,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,immo396403,2871452,2024,FALSE,TRUE,1,0,3920,0.75,0,0,1,0.125,Excellent,Bon,25
MN,Schunk--Minic III,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,Vkf,immo172113,2892136,2024,TRUE,TRUE,1,0,3920,0.75,0,0,0,0.075,Excellent,Bon,25
MN,Leister dryer ghilbi F,ET00001085,Shrinking Machine Processor,Leister--Dryer Ghilbi F,Vkf,immo828496,188.02,2004,FALSE,FALSE,21,1,3920,0.75,1,0,1,0.925,Besoin Upgrade,Besoin Upgrade,1
MN,Leister dryer ghilbi F,ET00001085,Shrinking Machine Processor,Leister--Dryer Ghilbi F,Vkf,immo594924,188.0158,2004,FALSE,FALSE,21,1,3920,0.75,1,0,1,0.925,Besoin Upgrade,Besoin Upgrade,3
MN,Leister dryer ghilbi F,ET00001085,Shrinking Machine Processor,Leister--Dryer Ghilbi F,Vkf,immo892971,188.0401,2006,FALSE,FALSE,19,0.7,3920,0.75,1,0,1,0.745,Alarmant,Besoin Upgrade,1
MN,Komax BT188T,ET00001431,Twisting Machine,Komax--BT-188T,Vkf,immo982120,188.0295,2006,TRUE,TRUE,19,0.7,3920,0.75,0,0,0,0.495,Moyen,,2
MN,Komax BT188T,ET00001431,Twisting Machine,Komax--BT-188T,Vkf,immo956914,188.0487,2007,TRUE,TRUE,18,0.7,3920,0.75,0,0,0,0.495,Moyen,,5
MN,Komax BT188T,ET00001431,Twisting Machine,Komax--BT-188T,Vkf,immo161773,188.0534,2009,TRUE,TRUE,16,0.7,3920,0.75,0,0,0,0.495,Moyen,,5
MN,Komax BT188T,ET00001431,Twisting Machine,Komax--BT-188T,Vkf,immo937513,188T.0006,2010,TRUE,TRUE,15,0.7,3920,0.75,0,0,0,0.495,Moyen,,6
MN,Komax BT188T,ET00001431,Twisting Machine,Komax--BT-188T,Vkf,immo975197,188T.0031,2010,TRUE,TRUE,15,0.7,3920,0.75,0,0,0,0.495,Moyen,,6
MN,Komax BT188T,ET00001431,Twisting Machine,Komax--BT-188T,Vkf,immo537472,188T.0077,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon,,1
MN,Komax BT188T,ET00001431,Twisting Machine,Komax--BT-188T,Vkf,immo106696,188T.0204,2013,TRUE,TRUE,12,0.4,3920,0.75,0,0,0,0.315,Bon,,9
MN,Komax BT188T,ET00001431,Twisting Machine,Komax--BT-188T,Vkf,immo731837,188T.0137,2012,TRUE,TRUE,13,0.4,3920,0.75,0,0,0,0.315,Bon,,8
MN,Komax BT188T,ET00001431,Twisting Machine,Komax--BT-188T,Vkf,immo830948,188T.0144,2012,TRUE,TRUE,13,0.4,3920,0.75,0,0,0,0.315,Bon,,3
MN,Komax BT188T,ET00001431,Twisting Machine,Komax--BT-188T,Vkf,immo783551,188.0016,2001,TRUE,TRUE,24,1,3920,0.75,0,0,0,0.675,Alarmant,,0
MN,Komax BT188T,ET00001431,Twisting Machine,Komax--BT-188T,Vkf,immo220871,188T.0447,2016,TRUE,TRUE,9,0.4,3920,0.75,0,0,0,0.315,Bon,,10
MN,Komax BT188T,ET00001431,Twisting Machine,Komax--BT-188T,Vkf,immo393314,188T.0446,2016,TRUE,TRUE,9,0.4,3920,0.75,0,0,0,0.315,Bon,,10
MN,Komax BT188T,ET00001431,Twisting Machine,Komax--BT-188T,Vkf,immo658501,188.04011,2006,TRUE,TRUE,19,0.7,3920,0.75,0,0,0,0.495,Moyen,,4
MN,Komax BT188T,ET00001431,Twisting Machine,Komax--BT-188T,Vkf,immo919556,188.0475,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon,,15
MN,Komax BT188T,ET00001431,Twisting Machine,Komax--BT-188T,Vkf,immo764243,188T.0476,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon,,14
MN,Komax BT288T,ET00001432,Twisting Machine,Komax--BT-288T,Vkf,immo444554,288.439,2017,TRUE,TRUE,8,0.4,3920,0.75,0,0,0,0.315,Bon,,8
MN,Komax BT188T,ET00001431,Twisting Machine,Komax--BT-188T,Vkf,immo110070,188.021,2004,TRUE,TRUE,21,1,3920,0.75,0,0,0,0.675,Alarmant,,4
MN,Komax BT188T,ET00001431,Twisting Machine,Komax--BT-188T,Vkf,immo172452,188.158,2004,TRUE,TRUE,21,1,3920,0.75,0,0,0,0.675,Alarmant,,6
MN,Flacara Electric--Soldering System Unisold 2000,ET00001026,Soldering Machine Induction,Flacara Electric--Soldering System Unisold 2000,Vkf,immo216400,10/190610,2019,FALSE,TRUE,6,0,3920,0.75,0,0,1,0.125,Excellent,,15
MN,alpha 433 s,ET00000222,Cutting Machine Wire < 6mm2,Komax--Alpha 433 S,Cutting,immo217537,433.0341,1999,FALSE,FALSE,26,1,5107,1,1,0,1,0.95,Besoin Upgrade,Besoin Upgrade,3
MN,alpha 433 s,ET00000222,Cutting Machine Wire < 6mm2,Komax--Alpha 433 S,Cutting,immo361183,433.0342,1999,FALSE,FALSE,26,1,5107,1,1,0,1,0.95,Besoin Upgrade,Besoin Upgrade,5
MN,alpha 433 s,ET00000222,Cutting Machine Wire < 6mm2,Komax--Alpha 433 S,Cutting,immo290787,433.0347,1999,FALSE,FALSE,26,1,5107,1,1,0,1,0.95,Besoin Upgrade,Besoin Upgrade,2
MN,alpha 433 s,ET00000222,Cutting Machine Wire < 6mm2,Komax--Alpha 433 S,Cutting,immo185300,433.0383,2000,FALSE,FALSE,25,1,5107,1,1,0,1,0.95,Besoin Upgrade,Besoin Upgrade,0
MN,alpha 433 s,ET00000222,Cutting Machine Wire < 6mm2,Komax--Alpha 433 S,Cutting,immo130737,433.0384,2000,FALSE,FALSE,25,1,5107,1,1,0,1,0.95,Besoin Upgrade,Besoin Upgrade,3
MN,alpha 433 s,ET00000222,Cutting Machine Wire < 6mm2,Komax--Alpha 433 S,Cutting,immo650317,433.0657,2001,FALSE,FALSE,24,1,5107,1,1,0,1,0.95,Besoin Upgrade,Besoin Upgrade,0
MN,alpha 433 s,ET00000222,Cutting Machine Wire < 6mm2,Komax--Alpha 433 S,Cutting,immo910936,433.0667,2001,FALSE,FALSE,24,1,5107,1,1,0,1,0.95,Besoin Upgrade,Besoin Upgrade,0
MN,alpha 433 s,ET00000222,Cutting Machine Wire < 6mm2,Komax--Alpha 433 S,Cutting,immo321185,433.0679,2001,FALSE,FALSE,24,1,5107,1,1,0,1,0.95,Besoin Upgrade,Besoin Upgrade,0
MN,alpha 433 s,ET00000222,Cutting Machine Wire < 6mm2,Komax--Alpha 433 S,Cutting,immo319401,433.068,2001,FALSE,FALSE,24,1,5107,1,1,0,1,0.95,Besoin Upgrade,Besoin Upgrade,5
MN,alpha 433 s,ET00000222,Cutting Machine Wire < 6mm2,Komax--Alpha 433 S,Cutting,immo186093,433.0693,2001,FALSE,FALSE,24,1,5107,1,1,0,1,0.95,Besoin Upgrade,Besoin Upgrade,0
MN,alpha 433 s,ET00000222,Cutting Machine Wire < 6mm2,Komax--Alpha 433 S,Cutting,immo541233,433.2055,2007,FALSE,FALSE,18,0.7,5107,1,1,0,1,0.77,Alarmant,Alarmant,7
MN,alpha 550,ET00000211,Cutting Machine Wire < 6mm2,Komax--Alpha 550,Cutting,immo831288,550.0174,2017,TRUE,TRUE,8,0.4,5107,1,0,0,0,0.34,Bon,Bon,12
MN,alpha 550,ET00000211,Cutting Machine Wire < 6mm2,Komax--Alpha 550,Cutting,immo566446,550.0175,2017,TRUE,TRUE,8,0.4,5107,1,0,0,0,0.34,Bon,Bon,8
MN,alpha 550,ET00000211,Cutting Machine Wire < 6mm2,Komax--Alpha 550,Cutting,immo108411,550.0243,2017,TRUE,TRUE,8,0.4,5107,1,0,0,0,0.34,Bon,Bon,12
MN,alpha 550,ET00000211,Cutting Machine Wire < 6mm2,Komax--Alpha 550,Cutting,immo364024,550.0244,2017,TRUE,TRUE,8,0.4,5107,1,0,0,0,0.34,Bon,Bon,6
MN,alpha 550,ET00000211,Cutting Machine Wire < 6mm2,Komax--Alpha 550,Cutting,immo595153,550.0312,2017,TRUE,TRUE,8,0.4,5107,1,0,0,0,0.34,Bon,Bon,12
MN,alpha 550,ET00000211,Cutting Machine Wire < 6mm2,Komax--Alpha 550,Cutting,immo851995,550.0313,2017,TRUE,TRUE,8,0.4,5107,1,0,0,0,0.34,Bon,Bon,13
MN,alpha 355 s ,ET00000199,Cutting Machine Wire < 6mm2,Komax--Alpha 355 S,Cutting,immo679585,355.0873,2011,FALSE,TRUE,14,0.4,5107,1,0,0,1,0.39,Bon,Bon,3
MN,alpha 355 s ,ET00000199,Cutting Machine Wire < 6mm2,Komax--Alpha 355 S,Cutting,immo499786,355.1107,2012,FALSE,TRUE,13,0.4,5107,1,0,0,1,0.39,Bon,Bon,6
MN,alpha 355 s ,ET00000199,Cutting Machine Wire < 6mm2,Komax--Alpha 355 S,Cutting,immo120094,355.1144,2012,FALSE,TRUE,13,0.4,5107,1,0,0,1,0.39,Bon,Bon,11
MN,alpha 488 s,ET00000209,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,Cutting,immo143551,488S.1263,2017,FALSE,TRUE,8,0.4,5107,1,0,0,1,0.39,Bon,Bon,10
MN,alpha 488 s,ET00000209,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,Cutting,immo680415,488S.1264,2017,FALSE,TRUE,8,0.4,5107,1,0,0,1,0.39,Bon,Bon,8
MN,alpha 488 ,ET00000209,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,Cutting,immo405064,325_1,2024,FALSE,TRUE,1,0,5107,1,0,0,1,0.15,Excellent,,25
MN,alpha 488 s,ET00000209,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,Cutting,immo136171,488S.1282,2017,FALSE,TRUE,8,0.4,5107,1,0,0,1,0.39,Bon,Bon,16
MN,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,Cutting,immo505119,355.0158,2007,FALSE,TRUE,18,0.7,5107,1,0,0,1,0.57,Moyen,Moyen,2
MN,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,Cutting,immo234129,355.0159,2007,FALSE,TRUE,18,0.7,5107,1,0,0,1,0.57,Moyen,Moyen,5
MN,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,Cutting,immo882518,781,2011,FALSE,TRUE,14,0.4,5107,1,0,0,1,0.39,Bon,,9
MN,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,Cutting,immo878736,4121_1,2011,FALSE,TRUE,14,0.4,5107,1,0,0,1,0.39,Bon,,3
MN,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,Cutting,immo606425,355.0246,2007,FALSE,TRUE,18,0.7,5107,1,0,0,1,0.57,Moyen,Moyen,1
MN,alpha 477,ET00000207,Cutting Machine Wire < 6mm2,Komax--Alpha 477,Cutting,immo504460,477.0147,2004,FALSE,TRUE,21,1,5107,1,0,0,1,0.75,Alarmant,Besoin upgrade,5
MN,alpha 477,ET00000207,Cutting Machine Wire < 6mm2,Komax--Alpha 477,Cutting,immo103008,477.0167,2006,FALSE,TRUE,19,0.7,5107,1,0,0,1,0.57,Moyen,Besoin upgrade,7
MN,alpha 477,ET00000207,Cutting Machine Wire < 6mm2,Komax--Alpha 477,Cutting,immo274523,477.0284,2012,FALSE,TRUE,13,0.4,5107,1,0,0,1,0.39,Bon,Besoin upgrade,7
MN,gamma 333,ET00000311,Cutting Machine Wire < 6mm2,Komax--Gamma 333,Cutting,immo543997,333.0049,1998,FALSE,TRUE,27,1,5107,1,0,0,1,0.75,Alarmant,Alarmant,0
MN,gamma 333,ET00000311,Cutting Machine Wire < 6mm2,Komax--Gamma 333,Cutting,immo526063,2275,2004,FALSE,TRUE,21,1,5107,1,0,0,1,0.75,Alarmant,,7
MN,gamma 333,ET00000311,Cutting Machine Wire < 6mm2,Komax--Gamma 333,Cutting,immo382644,22721,2004,FALSE,TRUE,21,1,5107,1,0,0,1,0.75,Alarmant,,0
MN,gamma 333,ET00000311,Cutting Machine Wire < 6mm2,Komax--Gamma 333,Cutting,immo507227,333.2273,2004,FALSE,TRUE,21,1,5107,1,0,0,1,0.75,Alarmant,Besoin upgrade,0
MN,alpha 455,ET00000206,Cutting Machine Wire < 6mm2,Komax--Alpha 455,Cutting,immo311778,455.0018,2005,FALSE,FALSE,20,0.7,5107,1,1,0,1,0.77,Alarmant,Alarmant,2
MN,alpha 433 h,ET00000205,Cutting Machine Wire < 6mm2,Komax--Alpha 433 H,Cutting,immo257599,433.2059,2007,FALSE,TRUE,18,0.7,5107,1,0,0,1,0.57,Moyen,Besoin upgrade,7
MN,alpha 488,ET00000209,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,Cutting,immo709750,4880123,2005,FALSE,TRUE,20,0.7,5107,1,0,0,1,0.57,Moyen,Moyen,4
MN,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,Cutting,immo179030,3550407,2004,FALSE,TRUE,21,1,5107,1,0,0,1,0.75,Alarmant,Moyen,2
MN,alpha 355,ET00000198,Cutting Machine Wire < 6mm2,Komax--Alpha 355,Cutting,immo668800,3550264,2004,FALSE,TRUE,21,1,5107,1,0,0,1,0.75,Alarmant,Moyen,3
MN,alpha 488,ET00000209,Cutting Machine Wire < 6mm2,Komax--Alpha 488 S,Cutting,immo753435,255,2005,FALSE,TRUE,20,0.7,5107,1,0,0,1,0.57,Moyen,Besoin upgrade,2
MN,schleuniger power strip 9550,ET00000273,Cutting Machine Cable > 6mm2,Schleuniger--PowerStrip 9550,Cutting,immo556595,668,2017,FALSE,TRUE,8,0.4,5107,1,0,0,1,0.39,Bon,Alarmant,12
MN,bak ,ET00001635,Test Table,Emdep--Clip Table,AssemblyTesting,7455,1738,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon,,0
MN,lad 02,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,AssemblyTesting,7690,2144110301,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon,,5
MN,bak,ET00001635,Test Table,Emdep--Clip Table,AssemblyTesting,2145110609,7187,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon,,6
MN,lad av 02,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,AssemblyTesting,66551       008096,A352,2004,TRUE,TRUE,21,1,3920,0.75,0,0,0,0.675,Alarmant,,0
MN,table contrôle electrique p526,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,immo181727,1035015,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon,,7
MN,poste caméra,ET00001541,Test Station Fuse,Emdep--Fuse Detection,AssemblyTesting,immo795065,526,2011,TRUE,TRUE,14,0.4,3920,0.75,1,0,1,0.565,Moyen,,5
MN,caméra p500,ET00001541,Test Station Fuse,Emdep--Fuse Detection,AssemblyTesting,immo588351,7468,2011,TRUE,TRUE,14,0.4,3920,0.75,1,0,1,0.565,Moyen,,10
MN,lad avant GDX,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,AssemblyTesting,7992,AV17,2005,TRUE,TRUE,20,0.7,3920,0.75,0,0,0,0.495,Moyen,,7
MN,TCE 503,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,7437,1739,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon,,4
MN,TCE T515,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,7436,1034039,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon,,5
MN,TCE BRIGLIA ,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,7267,2049,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon,,5
MN,LAD,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,AssemblyTesting,immo543275,110/2023,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent,,22
MN,LAD,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,AssemblyTesting,immo228498,101/2023,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent,,23
MN,LAD,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,AssemblyTesting,immo133817,346,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent,,22
MN,bak DIVMAC BRIGLIA ,ET00001635,Test Table,Emdep--Clip Table,AssemblyTesting,immo779578,9624,2012,TRUE,TRUE,13,0.4,3920,0.75,0,0,0,0.315,Bon,,3
MN,LAD FIXE BRIGLIA T4 ,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,AssemblyTesting,immo636041,NS441274,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,,19
MN,TCE 542,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,7037,TO310,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,,19
MN,LAD,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,AssemblyTesting,immo975841,535,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent,,22
MN,LAD Rear Fiat 600,ET00000408,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,AssemblyTesting,immo598778,NS676010,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,21
MN,POSTE DE VISSAGE ,ET00001541,Test Station Fuse,Emdep--Fuse Detection,AssemblyTesting,immo261094,19-034,2019,FALSE,TRUE,6,0,3920,0.75,1,0,1,0.325,Bon,,13
MN,TCE 01 CABLE BATTERIE ,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,5163191201,191564,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,,15
MN,bak,ET00001635,Test Table,Emdep--Clip Table,AssemblyTesting,immo901719,181834,2019,TRUE,TRUE,6,0,3920,0.75,0,0,0,0.075,Excellent,,16
MN,TCE BRIGLIA T3,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,immo859103,130632,2013,TRUE,TRUE,12,0.4,3920,0.75,0,0,0,0.315,Bon,,7
MN,bak,ET00001635,Test Table,Emdep--Clip Table,AssemblyTesting,61452108262,2020-18183,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,,19
MN,bak TSK MOTEUR T4,ET00001635,Test Table,Emdep--Clip Table,AssemblyTesting,immo713631,1011477,2004,TRUE,TRUE,21,1,3920,0.75,0,0,0,0.675,Alarmant,,0
MN,TCE MOTEUR T4,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,immo775917,1021988,2007,TRUE,TRUE,18,0.7,3920,0.75,0,0,0,0.495,Moyen,,2
MN,TCE Roof Teto L01,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo345917,211033,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,20
MN,TCE Rear Jeep Junior L02,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo198726,221036,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent,,22
MN,TCE Rear Jeep Junior L01,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo136212,170291,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,20
MN,TCE Rear Fiat 600,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo984482,220512,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,19
MN,TCE Rear Door Left/Right L01,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo314119,211150,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,20
MN,TCE Portellone GSX L01,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo320951,211094,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,20
MN,TCE Portellone GDX L01,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo185605,220520,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent,,22
MN,TCE Portellone DX/SX Fiat 600,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo788901,220594,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,20
MN,TCE Moteur 1.5 L01,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo989997,20011513,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,,16
MN,TCE Light Bar/AGS/Airbag F600,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo885918,220586,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,21
MN,TCE Gros Câble 434,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo371862,9046,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon,,8
MN,TCE Front Jeep Junior L02,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo691802,239009,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent,,22
MN,TCE Front Jeep Junior L01,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo307221,211096,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,19
MN,TCE Front Fiat 600,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo782547,222699,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,19
MN,TCE Front Door GSX L01,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo164581,97039,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,20
MN,TCE Front Door GDX L01,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo121865,20011514,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,20
MN,TCE Dashboard L02,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo164192,216697,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent,,22
MN,TCE Dashboard L01,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo851456,171528,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,19
MN,TCE Dashboard GSX Fiat 600,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo543758,220465,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,20
MN,test table,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo682349,243535,2024,TRUE,TRUE,1,0,3920,0.75,0,0,0,0.075,Excellent,,25
MN,test table,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo901341,243293,2024,TRUE,TRUE,1,0,3920,0.75,0,0,0,0.075,Excellent,,25
MN,test table,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo689758,243301,2024,TRUE,TRUE,1,0,3920,0.75,0,0,0,0.075,Excellent,,25
MN,test table,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo202767,245185,2024,TRUE,TRUE,1,0,3920,0.75,0,0,0,0.075,Excellent,,25
MN,TCE Bumper Rear L01,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo370951,223261,2023,TRUE,TRUE,2,0,3920,0.75,0,0,0,0.075,Excellent,,22
MN,TCE Bumper Front L01,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo524174,211092,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,20
MN,TCE Bumper Front F600,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo694260,220587,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,20
MN,TCE Briglia AGS-AIRBUS L01,ET00001538,Test Table,Divmac--Test Table,AssemblyTesting,immo146846,210987,2022,TRUE,TRUE,3,0,3920,0.75,0,0,0,0.075,Excellent,,21
MN,TCE T540,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,immo211081,20320581,2009,TRUE,TRUE,16,0.7,3920,0.75,0,0,0,0.495,Moyen,,0
MN,TCE T521,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,immo716706,201840,2001,TRUE,TRUE,24,1,3920,0.75,0,0,0,0.675,Alarmant,,0
MN,TCE T517,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,immo808825,2145110610,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon,,6
MN,TCE T515,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,immo725016,10340391,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon,,6
MN,TCE T511,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,immo281387,2145110608,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon,,14
MN,TCE T510,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,immo799148,2145110609,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon,,6
MN,TCE T504,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,immo880865,17381,2004,TRUE,TRUE,21,1,3920,0.75,0,0,0,0.675,Alarmant,,0
MN,TCE T503,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,immo418478,4016070,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon,,5
MN,TCE T500,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,immo814911,1740,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon,,0
MN,TCE Moteur T4 L02,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,immo253969,TS 1500-400082-55,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,,16
MN,TCE Moteur T4 L01,ET00001604,Test Table,TSK--Test Table,AssemblyTesting,immo103980,206494,2007,TRUE,TRUE,18,0.7,3920,0.75,0,0,0,0.495,Moyen,,0
MN,BAK MOTEUR T4,ET00001635,Test Table,Emdep--Clip Table,AssemblyTesting,61452102486,2020TU-18817,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,,19
MN,bak DIVMAC BRIGLIA ,ET00001635,Test Table,Emdep--Clip Table,AssemblyTesting,immo574652,200115131,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,,15
MN,bak DIVMAC BRIGLIA ,ET00001635,Test Table,Emdep--Clip Table,AssemblyTesting,61452103500,2064941,2021,TRUE,TRUE,4,0,3920,0.75,0,0,0,0.075,Excellent,,18
MN,bak,ET00001635,Test Table,Emdep--Clip Table,AssemblyTesting,immo161563,2020TU-015840,2020,TRUE,TRUE,5,0,3920,0.75,0,0,0,0.075,Excellent,,15
MN,bak TSK,ET00001635,Test Table,Emdep--Clip Table,AssemblyTesting,immo784928,1002158,2000,TRUE,TRUE,25,1,3920,0.75,0,0,0,0.675,Alarmant,,6
MN,bak TSK,ET00001635,Test Table,Emdep--Clip Table,AssemblyTesting,7480,TS1500-2018-401589-008,2011,TRUE,TRUE,14,0.4,3920,0.75,0,0,0,0.315,Bon,,4
