plant,process,master_data_name,location,immobilization_number,serial_number,year,equipment_commercialized,pdr_commercialized,age,degradability,production_hours,hp_coefficient,replacement_parts,maintenance_mttr_mtbf,technology,aging_result,equipment_status,RUL
MH1,Test Table,TSK--Test Table,assembly/testing,8145230748,401664-3090-125,2023,True,True,2,0.0,3951,0.75,1,0,1,0.325,Bon,23
MH1,Test Table,TSK--Test Table,assembly/testing,8145230702,401664-3090-132,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,24
MH1,Test Table,TSK--Test Table,assembly/testing,immo112848,401697-3090-08,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,22
MH1,Test Table,TSK--Test Table,assembly/testing,immo864108,401697-3090-07,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,22
MH1,Special Devices,TSK--Vacuum Test,assembly/testing,immo851464,2437430-416,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MH1,Special Devices,TSK--Vacuum Test,assembly/testing,immo604373,2437430-415,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,16
MH1,Special Devices,TSK--Vacuum Test,assembly/testing,immo119345,39700,2019,True,True,6,0.0,3920,0.75,0,0,0,0.075,Excellent,14
MH1,Screwing Machine,TSK--Screwing Machine,assembly/testing,immo793904,402304-3090-8,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,23
MH1,Screwing Machine,TSK--Screwing Machine,assembly/testing,immo713481,402304-3090-7,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,22
MH1,Special Devices,TSK--Vacuum Test,assembly/testing,immo308864,402853-3090-05,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,19
MH1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo819745,105,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,22
MH1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo728450,106,2023,True,True,2,0.0,3920,0.75,0,0,0,0.075,Excellent,24
MH1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo359343,107,2023,True,True,2,0.0,3954,0.75,1,0,1,0.325,Bon,23
MH1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo907160,116,2024,True,True,1,0.0,3956,0.75,1,0,1,0.325,Bon,25
MH1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo376932,118,2024,True,True,1,0.0,3957,0.75,1,0,1,0.325,Bon,25
MH1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo586063,119,2024,True,True,1,0.0,3958,0.75,1,0,1,0.325,Bon,25
MH1,Test Table,Emdep--Screwing,assembly/testing,immo798923,7364,2019,True,True,6,0.0,3964,0.75,1,0,1,0.325,Bon,13
MH1,Test Table,Emdep--Screwing,assembly/testing,immo142749,3219,2023,True,True,2,0.0,3965,0.75,1,0,1,0.325,Bon,22
MH1,Test Table,Emdep--Screwing,assembly/testing,immo538917,7361,2019,True,True,6,0.0,3966,0.75,1,0,1,0.325,Bon,14
MH1,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,immo615686,10303,2020,True,True,5,0.0,3967,0.75,1,0,1,0.325,Bon,13
MH1,Crimping Press Wire < 6mm2,Schaefer--EPS 2001,vkf,immo196367,791,2023,True,True,2,0.0,3968,0.75,1,0,1,0.325,Bon,22
MH1,Twisting Machine,Komax--BT-188T,vkf,immo558541,707,2023,True,True,2,0.0,3973,0.75,1,0,1,0.325,Bon,22
MH1,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,immo333985,1170,2023,True,True,2,0.0,3974,0.75,1,0,1,0.325,Bon,22
MH1,Micro Section Laboratories,Komax--Micro LAB 35,vkf,immo307026,15155004-0057,2018,True,True,7,0.4,3975,0.75,1,0,1,0.565,Moyen,16
MH1,Stripping Machine,Komax--Delta 60,vkf,immo673260,76,2023,True,True,2,0.0,3976,0.75,1,0,1,0.325,Bon,22
MH1,Stripping Machine,Komax--Delta 60,vkf,immo701642,77,2023,True,True,2,0.0,3977,0.75,1,0,1,0.325,Bon,23
MH1,Stripping Machine,Komax--Delta 60,vkf,immo281012,78,2023,True,True,2,0.0,3978,0.75,1,0,1,0.325,Bon,22
MH1,Micro Section Laboratories,Komax--Micro LAB 35,cutting,immo567699,15155004-0069,2019,True,True,6,0.0,3979,0.75,1,0,1,0.325,Bon,14
MH1,Micro Section Laboratories,Komax--Micro LAB 35,cutting,immo357348,15155004-0056,2018,True,True,7,0.4,3980,0.75,1,0,1,0.565,Moyen,14
MH1,Micro Section Laboratories,Komax--Micro LAB 35,cutting,immo269188,15155004-0061,2018,True,True,7,0.4,3981,0.75,1,0,1,0.565,Moyen,13
MH1,Micro Section Laboratories,Komax--Micro LAB 55,cutting,immo438259,ML55.0051,2022,True,True,3,0.0,3982,0.75,1,0,1,0.325,Bon,20
MH1,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,immo960568,931,2021,True,True,4,0.0,3983,0.75,1,0,1,0.325,Bon,19
MH1,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,8143201112,917,2020,True,True,5,0.0,3984,0.75,1,0,1,0.325,Bon,15
MH1,Crimping Press Wire < 6mm2,Komax--BT-752,cutting,immo490836,PJC23-0001,2023,True,True,2,0.0,3985,0.75,1,0,1,0.325,Bon,22
MH1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo795539,73,2023,True,True,2,0.0,3986,0.75,1,0,1,0.325,Bon,22
MH1,Special Devices,TSK--Vacuum Test,assembly/testing,immo673485,402853-3090-8,2024,True,True,1,0.0,3988,0.75,1,0,1,0.325,Bon,25
MH1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo334395,12,2023,True,True,2,0.0,3989,0.75,1,0,1,0.325,Bon,24
MH1,Screwing Machine,TSK--Screwing Machine,assembly/testing,immo833320,402304-3090-005,2023,True,True,2,0.0,3990,0.75,1,0,1,0.325,Bon,23
MH1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo607871,1,2023,True,True,2,0.0,3991,0.75,1,0,1,0.325,Bon,21
MH1,Special Devices,TSK--Vacuum Test,assembly/testing,8145220710,402853-3090-6,2021,True,True,4,0.0,3992,0.75,1,0,1,0.325,Bon,16
MH1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo315777,3,2023,True,True,2,0.0,3993,0.75,1,0,1,0.325,Bon,23
MH1,Special Devices,TSK--Vacuum Test,assembly/testing,8145220708,402853-3090-02,2023,True,True,2,0.0,3994,0.75,1,0,1,0.325,Bon,23
MH1,Special Devices,TSK--Vacuum Test,assembly/testing,8145220709,402853-3090-4,2023,True,True,2,0.0,3995,0.75,1,0,1,0.325,Bon,23
MH1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo337587,2,2023,True,True,2,0.0,3996,0.75,1,0,1,0.325,Bon,22
MH1,Test Table,TSK--Test Table,assembly/testing,immo837395,401664-3090-126,2023,True,True,2,0.0,3997,0.75,1,0,1,0.325,Bon,22
MH1,Special Devices,TSK--Vacuum Test,assembly/testing,immo370140,402853-3090-09,2023,True,True,2,0.0,3998,0.75,1,0,1,0.325,Bon,22
MH1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo874915,9,2023,True,True,2,0.0,4001,0.75,1,0,1,0.325,Bon,22
MH1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo690510,13,2023,True,True,2,0.0,4002,0.75,1,0,1,0.325,Bon,21
MH1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo207367,10,2023,True,True,2,0.0,4003,0.75,1,0,1,0.325,Bon,22
MH1,Relaise Fuse Assembly,Vissage Rittal,assembly/testing,8145190320,191171,2023,True,True,2,0.0,4004,0.75,1,0,1,0.325,Bon,22
MH1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo777269,12,2023,True,True,2,0.0,4005,0.75,1,0,1,0.325,Bon,22
MH1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo957977,4,2023,True,True,2,0.0,4006,0.75,1,0,1,0.325,Bon,24
MH1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo658096,5,2023,True,True,2,0.0,4007,0.75,1,0,1,0.325,Bon,22
MH1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo357601,1,2023,True,True,2,0.0,4008,0.75,1,0,1,0.325,Bon,22
MH1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo711884,120,2023,True,True,2,0.0,4009,0.75,1,0,1,0.325,Bon,23
MH1,Assembly Line DAL / LAD,Vision Industrielle--Assembly Line Lad,assembly/testing,immo584759,1,2023,True,True,2,0.0,4010,0.75,1,0,1,0.325,Bon,23
MN,Special Devices,Emdep--Plug Insertion Press,vkf,immo368140,7533,2019,False,True,6,0.0,3920,0.75,1,0,1,0.325,Bon,15
MN,Cutting Machine Wire < 6mm2,Komax--Alpha 550,coupe ,immo341437,123,2017,True,True,8,0.4,5107,1.0,0,0,0,0.34,Bon,12
MN,Cutting machine tube,Ulmer--SM15 2PT Universal Cutting Machin,coupe ,immo592436,10886,2017,True,True,8,0.4,5107,1.0,0,0,0,0.34,Bon,16
MN,Cutting Machine Hot,HSGM--HSG-G2S,coupe ,immo485388,",",2012,True,True,13,0.4,5107,1.0,0,0,0,0.34,Bon,2
MN,Cutting Machine Hot,HSGM--HSG-G1S-100-T-A,coupe,immo943580,2348,2022,True,True,3,0.0,5107,1.0,0,0,0,0.1,Excellent,20
MN,Cutting Machine Hot,HSGM--HSG-G2S,coupe ,immo447226,12307,2012,True,True,13,0.4,5107,1.0,0,0,0,0.34,Bon,3
MN,Cutting Machine Hot,HSGM--HSG-G1S-100-T-A,coupe ,immo562087,22348,2022,True,True,3,0.0,5107,1.0,0,0,0,0.1,Excellent,20
MN,Cutting Machine Wire < 6mm2,Komax--Alpha 550,coupe,immo278924,122,2017,True,True,8,0.4,5107,1.0,0,0,0,0.34,Bon,9
MN,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,immo805212,3085,2008,False,True,17,0.7,5107,1.0,0,0,1,0.57,Moyen,2
MN,Cutting Machine Wire < 6mm2,Komax--Gamma 333,coupe,immo182452,2328,2005,False,True,20,0.7,5107,1.0,0,0,1,0.57,Moyen,1
MN,Special Devices,Emdep--Plug Insertion Press,vkf,immo586372,7532,2019,False,True,6,0.0,3920,0.75,1,0,1,0.325,Bon,16
MN,Special Devices,Emdep--Plug Insertion Press,vkf,immo156328,7534,2019,True,True,6,0.0,3920,0.75,1,0,1,0.325,Bon,16
MN,Special Devices,Emdep--Plug Insertion Press,vkf,immo701941,7535,2019,False,True,6,0.0,3920,0.75,1,0,1,0.325,Bon,12
MN,Stripping Machine,M.A.S.--Stripping Equipment,vkf,immo115523,6963,2011,True,True,14,0.4,3920,0.75,0,0,0,0.315,Bon,6
MN,Soldering Machine Induction,Jacob--HDE-2B,vkf,immo652579,198134-060,2018,False,True,7,0.4,3920,0.75,1,0,1,0.565,Moyen,11
MN,Soldering Machine Induction,Jacob--HDE-2B,vkf,immo170001,189589-057,2017,True,True,8,0.4,3920,0.75,1,0,1,0.565,Moyen,8
MN,Soldering Machine Induction,Revolon--Telwin PCP 18,vkf,immo111896,0231097678-001,2024,False,False,1,0.0,3920,0.75,1,0,1,0.325,Bon,25
MN,Soldering Machine Induction,Jacob--HDE-2B,vkf,immo322687,198134--076,2019,False,True,6,0.0,3920,0.75,1,0,1,0.325,Bon,14
MN,Soldering Machine Induction,Weller--Well-EL-180W,vkf,immo289562,112 44/170934,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,21
MN,Shrinking Machine Shuttle,Raychem--IR-1891,vkf,immo936560,609,2007,False,False,18,0.7,3920,0.75,1,0,1,0.745,Alarmant,4
MN,Shrinking Machine Shuttle,Raychem--IR-1891,vkf,immo116566,602,2007,False,False,18,0.7,3920,0.75,1,0,1,0.745,Alarmant,0
MN,Shrinking Machine Shuttle,Raychem--IR-1891,vkf,immo281541,FOUR NAVETTE 02,2002,False,False,23,1.0,3920,0.75,1,0,1,0.925,Besoin Upgrade,0
MN,Shrinking Machine Shuttle,Raychem--IR-1891,vkf,immo694685,602,2007,False,False,18,0.7,3920,0.75,1,0,1,0.745,Alarmant,6
MN,Shrinking Machine Shuttle,Raychem--IR-1891,vkf,immo726070,621,2014,False,False,11,0.4,3920,0.75,1,0,1,0.565,Moyen,14
MN,Taping Machine,Kabatec--KTB 50 E Electric Bundling Machine,vkf,immo253735,939,2016,True,True,9,0.4,3920,0.75,0,0,0,0.315,Bon,6
MN,Taping Machine,Kabatec--KTB 50 E Electric Bundling Machine,vkf,immo216685,1129-98210,2017,True,True,8,0.4,3920,0.75,0,0,0,0.315,Bon,7
MN,Taping Machine,Kabatec--KTB 50 E Electric Bundling Machine,vkf,immo424120,1205    98210,2017,True,True,8,0.4,3920,0.75,0,0,0,0.315,Bon,16
MN,Soldering Machine Induction,Dinefer--Tinning Inductive Machine,vkf,immo381701,S110708,2011,True,True,14,0.4,3920,0.75,0,0,0,0.315,Bon,7
MN,Foaming Machine,Isojet Equipements--DPE IND1 Foaming Machine,vkf,immo824386,201832,2018,True,False,7,0.4,3920,0.75,1,0,1,0.565,Moyen,11
MN,Shrinking Machine Processor,Mecalbi--STCS-Evo500,vkf,immo816785,31712-00-1505,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,19
MN,Shrinking Machine Processor,Mecalbi--STCS-Evo500,vkf,immo163621,31712-00-1506,2021,True,True,4,0.0,3920,0.75,0,0,0,0.075,Excellent,15
MN,Shrinking Machine Processor,Mecalbi--STCS-Evo500,vkf,immo696112,31712-00-825,2017,True,True,8,0.4,3920,0.75,0,0,0,0.315,Bon,12
MN,Shrinking Machine Processor,Mecalbi--STCS-Evo500,vkf,immo700312,31712-00-824,2017,True,True,8,0.4,3920,0.75,0,0,0,0.315,Bon,12
MN,Shrinking Machine Processor,Mecalbi--STCS-Evo500,vkf,immo795595,31712-00-826,2017,True,True,8,0.4,3920,0.75,0,0,0,0.315,Bon,14
MN,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,immo100950,077715-00-768,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,19
MN,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,immo999487,077715-00-766,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
MN,Micro Section Laboratories,C-Tec Cable Technologies--Micrograph Laboratory,vkf,immo643570,1711/038,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,11
MN,Micro Section Laboratories,C-Tec Cable Technologies--Micrograph Laboratory,vkf,immo913437,1509/024,2015,True,True,10,0.4,3920,0.75,0,0,0,0.315,Bon,10
MN,Crimping Press Wire < 6mm2,Mecal--P107,vkf,immo256596,40474,2013,True,True,12,0.4,3920,0.75,0,0,0,0.315,Bon,4
MN,Crimping Press Wire < 6mm2,Mecal--P107,vkf,immo848775,3650,1996,True,True,29,1.0,3920,0.75,0,0,0,0.675,Alarmant,0
MN,Crimping Press Wire < 6mm2,Mecal--P150,vkf,immo905352,36973,2007,False,False,18,0.7,3920,0.75,1,0,1,0.745,Alarmant,0
MN,Crimping Press Wire < 6mm2,Mecal--P107,vkf,immo698482,1937,1999,True,True,26,1.0,3920,0.75,0,0,0,0.675,Alarmant,2
MN,Crimping Press Wire < 6mm2,Mecal--P104,vkf,immo203012,39113,2008,False,False,17,0.7,3920,0.75,1,0,1,0.745,Alarmant,6
MN,Crimping Press Wire < 6mm2,Mecal--P104,vkf,immo761751,38512,2007,False,False,18,0.7,3920,0.75,1,0,1,0.745,Alarmant,2
MN,Crimping Press Wire < 6mm2,Mecal--P104,vkf,immo888001,41928,2008,False,False,17,0.7,3920,0.75,1,0,1,0.745,Alarmant,3
MN,Crimping Press Wire < 6mm2,Mecal--P104,vkf,immo199753,42509,2008,False,False,17,0.7,3920,0.75,1,0,1,0.745,Alarmant,0
MN,Crimping Press Wire < 6mm2,Mecal--P104,vkf,immo921170,38506,2007,False,False,18,0.7,3920,0.75,1,0,1,0.745,Alarmant,2
MN,Crimping Press Wire < 6mm2,Mecal--P104,vkf,immo537428,43084,2009,False,False,16,0.7,3920,0.75,1,0,1,0.745,Alarmant,4
MN,Crimping Press Wire < 6mm2,Mecal--P104,vkf,immo428358,39113,2007,False,False,18,0.7,3920,0.75,1,0,1,0.745,Alarmant,11
MN,Crimping Press Wire < 6mm2,Mecal--P107,vkf,immo698266,47746,2011,True,True,14,0.4,3920,0.75,0,0,0,0.315,Bon,2
MN,Crimping Press Cable > 6mm2,Mecal--Crimping Press P200,vkf,immo712837,42571,2011,True,True,14,0.4,3920,0.75,0,0,0,0.315,Bon,10
MN,Crimping Press Cable > 6mm2,Mecal--Crimping Press P200,vkf,immo872821,4257,2011,True,True,14,0.4,3920,0.75,0,0,0,0.315,Bon,8
MN,Crimping Press Cable > 6mm2,Mecal--P250I Crimping Machine,vkf,immo903191,78414,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MN,Stripper Crimper,Schaefer--EPS 2001 Stripper Crimper,vkf,immo366652,2001.04006,2008,True,True,17,0.7,3920,0.75,0,0,0,0.495,Moyen,9
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo282203,01b2128,2005,False,False,20,0.7,3920,0.75,1,0,1,0.745,Alarmant,3
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo976311,07A3077,2006,False,False,19,0.7,3920,0.75,1,0,1,0.745,Alarmant,3
MN,Shrinking Machine Processor,Raychem--RBK-ILS Processor MKIII,vkf,immo930505,14f0320,2014,False,False,11,0.4,3920,0.75,1,0,1,0.565,Moyen,8
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo740135,02f2424,2002,False,False,23,1.0,3920,0.75,1,0,1,0.925,Besoin Upgrade,4
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo701469,01b2128,2001,False,False,24,1.0,3920,0.75,1,0,1,0.925,Besoin Upgrade,4
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo353299,02A2335,2002,False,False,23,1.0,3920,0.75,1,0,1,0.925,Besoin Upgrade,0
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo369925,08K3499,2008,False,False,17,0.7,3920,0.75,1,0,1,0.745,Alarmant,0
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo700198,02k2514,2002,False,False,23,1.0,3920,0.75,1,0,1,0.925,Besoin Upgrade,0
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo387019,02K2513,2002,False,False,23,1.0,3920,0.75,1,0,1,0.925,Besoin Upgrade,0
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo950260,02k2512,2002,False,False,23,1.0,3920,0.75,1,0,1,0.925,Besoin Upgrade,1
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo715819,04k2749,2004,False,False,21,1.0,3920,0.75,1,0,1,0.925,Besoin Upgrade,5
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo542463,12A820,2012,False,False,13,0.4,3920,0.75,1,0,1,0.565,Moyen,5
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo521288,04j2724,2004,False,False,21,1.0,3920,0.75,1,0,1,0.925,Besoin Upgrade,1
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo647012,04k2749,2004,False,False,21,1.0,3920,0.75,1,0,1,0.925,Besoin Upgrade,2
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo766103,02A2335,2002,False,False,23,1.0,3920,0.75,1,0,1,0.925,Besoin Upgrade,3
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo568576,08C3340,2008,False,False,17,0.7,3920,0.75,1,0,1,0.745,Alarmant,0
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo291408,08L3517,2008,False,False,17,0.7,3920,0.75,1,0,1,0.745,Alarmant,1
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo445234,07A3091,2006,False,False,19,0.7,3920,0.75,1,0,1,0.745,Alarmant,3
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo877719,07A3106,2007,False,False,18,0.7,3920,0.75,1,0,1,0.745,Alarmant,6
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo446000,11e689,2011,False,False,14,0.4,3920,0.75,1,0,1,0.565,Moyen,4
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo293534,08c3340,2008,False,False,17,0.7,3920,0.75,1,0,1,0.745,Alarmant,0
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo555691,11h744,2011,False,False,14,0.4,3920,0.75,1,0,1,0.565,Moyen,7
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo727477,08d3371,2008,False,False,17,0.7,3920,0.75,1,0,1,0.745,Alarmant,1
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo823362,04J2717,2004,False,False,21,1.0,3920,0.75,1,0,1,0.925,Besoin Upgrade,0
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo353078,08h3442,2008,False,False,17,0.7,3920,0.75,1,0,1,0.745,Alarmant,1
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo233793,07A3077,2006,False,False,19,0.7,3920,0.75,1,0,1,0.745,Alarmant,2
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo695271,08k3503,2008,False,False,17,0.7,3920,0.75,1,0,1,0.745,Alarmant,1
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo249592,04K2744,2004,False,False,21,1.0,3920,0.75,1,0,1,0.925,Besoin Upgrade,0
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo758897,11H738,2011,False,False,14,0.4,3920,0.75,1,0,1,0.565,Moyen,8
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo988652,07A3091,2006,False,False,19,0.7,3920,0.75,1,0,1,0.745,Alarmant,6
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo854977,CRX1CE0090,2022,False,False,3,0.0,3920,0.75,1,0,1,0.325,Bon,21
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo930694,CRX1CE0089,2022,False,False,3,0.0,3920,0.75,1,0,1,0.325,Bon,19
MN,Shrinking Machine Processor,Raychem--RBK-ILS-Processor MKII,vkf,immo663096,CRX1CE0088,2022,False,False,3,0.0,3920,0.75,1,0,1,0.325,Bon,20
MN,Shrinking Machine Processor,Raychem--RBK-X1 Heat Shrink Machine,vkf,immo911687,CRX1CE0087,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,20
MN,Shrinking Machine Processor,Raychem--RBK-X1 Heat Shrink Machine,vkf,immo147842,CRX1CE0091,2022,True,True,3,0.0,3920,0.75,0,0,0,0.075,Excellent,21
MN,Shrinking Machine Processor,Raychem--RBK-X1 Heat Shrink Machine,vkf,immo103550,30067340-001,2020,True,True,5,0.0,3920,0.75,0,0,0,0.075,Excellent,17
MN,Shrinking Machine Processor,Raychem--RBK-X1 Heat Shrink Machine,vkf,immo499628,4501,1999,True,True,26,1.0,3920,0.75,0,0,0,0.675,Alarmant,0
MN,Shrinking Machine Processor,Raychem--RBK-X1 Heat Shrink Machine,vkf,immo956513,100013,2010,True,True,15,0.7,3920,0.75,0,0,0,0.495,Moyen,5
MN,Soldering Machine Induction,Revolon--Telwin PCP 18,vkf,immo346357,0130859105-001,2022,True,False,3,0.0,3920,0.75,1,0,1,0.325,Bon,20
MN,Soldering Machine Induction,Revolon--Telwin PCP 18,vkf,immo832183,30067340-001,2020,False,True,5,0.0,3920,0.75,1,0,1,0.325,Bon,18
MN,Stripper Sealer Machine,Schleuniger--SealCrimp 210 B,vkf,immo890803,795,2007,True,True,18,0.7,3920,0.75,0,0,0,0.495,Moyen,5
MN,Stripper Sealer Machine,Schleuniger--SealCrimp 210 B,vkf,immo395724,4.23E+11,2018,True,True,7,0.4,3920,0.75,0,0,0,0.315,Bon,15
MN,Stripper Crimper,Schleuniger--StripCrimp 750,vkf,immo101335,795,2007,True,True,18,0.7,3920,0.75,0,0,0,0.495,Moyen,3
MN,Stripper Crimper,Schleuniger--StripCrimp 750,vkf,immo858369,788,2007,True,True,18,0.7,3920,0.75,0,0,0,0.495,Moyen,7
MN,Ultrasonic Welding Machine,Schunk--DS20-GT,vkf,immo527981,983785-2,2011,True,False,14,0.4,3920,0.75,1,0,0,0.515,Moyen,6
MN,Ultrasonic Welding Machine,Schunk--DS20-GT,vkf,immo298720,1078898,2012,True,False,13,0.4,3920,0.75,1,0,0,0.515,Moyen,3
MN,Ultrasonic Welding Machine,Schunk--DS20-GT,vkf,immo771558,983785-1,2011,True,False,14,0.4,3920,0.75,1,0,0,0.515,Moyen,9
MN,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo265497,630904-2,2006,False,True,19,0.7,3920,0.75,0,0,1,0.545,Moyen,5
MN,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo437195,631439-1,2006,False,True,19,0.7,3920,0.75,0,0,1,0.545,Moyen,1
MN,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo113569,631439-2,2006,False,True,19,0.7,3920,0.75,0,0,1,0.545,Moyen,1
MN,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo443291,706797-1,2008,False,True,17,0.7,3920,0.75,0,0,1,0.545,Moyen,4
MN,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo687717,7006797-2,2008,False,True,17,0.7,3920,0.75,0,0,1,0.545,Moyen,5
MN,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo663278,714026,2010,False,True,15,0.7,3920,0.75,0,0,1,0.545,Moyen,5
MN,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo770718,882122,2010,False,True,15,0.7,3920,0.75,0,0,1,0.545,Moyen,6
MN,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo201982,1021058,2011,False,True,14,0.4,3920,0.75,0,0,1,0.365,Bon,11
MN,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo295548,1069442,2011,False,True,14,0.4,3920,0.75,0,0,1,0.365,Bon,9
MN,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo546260,1077230,2008,False,True,17,0.7,3920,0.75,0,0,1,0.545,Moyen,4
MN,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo292907,1089499,2012,False,True,13,0.4,3920,0.75,0,0,1,0.365,Bon,9
MN,Ultrasonic Welding Machine,Schunk--Global-Splicer 40,vkf,immo699501,1121814,2012,False,True,13,0.4,3920,0.75,0,0,1,0.365,Bon,3
